Fecha,Institución,Pacientes,Positivos,En_estudio
18/06/2021,SMM TLAJOMULCO,0,0,0
18/06/2021,SMM GUADALAJARA,0,0,0
18/06/2021,CRUZ ROJA,0,0,0
18/06/2021,SSMM ZAPOPAN,0,0,0
19/06/2021,SSJ,31,20,11
19/06/2021,HCG,10,7,3
19/06/2021,ISSSTE,3,0,3
19/06/2021,IMSS,80,35,45
19/06/2021,Privados,6,6,0
19/06/2021,SMM TLAJOMULCO,0,0,0
19/06/2021,SMM GUADALAJARA,0,0,0
19/06/2021,CRUZ ROJA,0,0,0
19/06/2021,SSMM ZAPOPAN,0,0,0
20/06/2021,SSJ,30,20,10
20/06/2021,HCG,11,8,3
20/06/2021,ISSSTE,2,0,2
20/06/2021,IMSS,81,32,49
20/06/2021,Privados,4,4,0
20/06/2021,SMM TLAJOMULCO,0,0,0
20/06/2021,SMM GUADALAJARA,0,0,0
20/06/2021,CRUZ ROJA,0,0,0
20/06/2021,SSMM ZAPOPAN,0,0,0
21/06/2021,SSJ,36,20,16
21/06/2021,HCG,11,8,3
21/06/2021,ISSSTE,2,0,2
21/06/2021,IMSS,82,34,48
21/06/2021,Privados,14,13,1
21/06/2021,SMM TLAJOMULCO,0,0,0
21/06/2021,SMM GUADALAJARA,0,0,0
21/06/2021,CRUZ ROJA,0,0,0
21/06/2021,SSMM ZAPOPAN,0,0,0
22/06/2021,SSJ,38,19,19
22/06/2021,HCG,10,6,4
22/06/2021,ISSSTE,3,0,3
22/06/2021,IMSS,85,38,47
22/06/2021,Privados,16,15,1
22/06/2021,SMM TLAJOMULCO,0,0,0
22/06/2021,SMM GUADALAJARA,0,0,0
22/06/2021,CRUZ ROJA,0,0,0
22/06/2021,SSMM ZAPOPAN,0,0,0
23/06/2021,SSJ,38,19,19
23/06/2021,HCG,10,7,3
23/06/2021,ISSSTE,4,0,4
23/06/2021,IMSS,85,38,47
23/06/2021,Privados,14,12,2
23/06/2021,SMM TLAJOMULCO,0,0,0
23/06/2021,SMM GUADALAJARA,0,0,0
23/06/2021,CRUZ ROJA,0,0,0
23/06/2021,SSMM ZAPOPAN,0,0,0
24/06/2021,SSJ,41,20,21
24/06/2021,HCG,11,8,3
24/06/2021,ISSSTE,4,0,4
24/06/2021,IMSS,80,37,43
24/06/2021,Privados,18,17,1
24/06/2021,SMM TLAJOMULCO,0,0,0
24/06/2021,SMM GUADALAJARA,0,0,0
24/06/2021,CRUZ ROJA,0,0,0
24/06/2021,SSMM ZAPOPAN,0,0,0
25/06/2021,SSJ,37,20,17
25/06/2021,HCG,13,8,5
25/06/2021,ISSSTE,3,0,3
25/06/2021,IMSS,80,37,43
25/06/2021,Privados,13,13,0
25/06/2021,SMM TLAJOMULCO,0,0,0
25/06/2021,SMM GUADALAJARA,0,0,0
25/06/2021,CRUZ ROJA,0,0,0
25/06/2021,SSMM ZAPOPAN,0,0,0
26/06/2021,SSJ,32,20,12
26/06/2021,HCG,12,8,4
26/06/2021,ISSSTE,1,0,1
26/06/2021,IMSS,83,37,46
26/06/2021,Privados,14,12,2
26/06/2021,SMM TLAJOMULCO,0,0,0
26/06/2021,SMM GUADALAJARA,0,0,0
26/06/2021,CRUZ ROJA,0,0,0
26/06/2021,SSMM ZAPOPAN,0,0,0
27/06/2021,SSJ,33,20,13
27/06/2021,HCG,13,9,4
27/06/2021,ISSSTE,0,0,0
27/06/2021,IMSS,82,36,46
27/06/2021,Privados,9,8,1
27/06/2021,SMM TLAJOMULCO,0,0,0
27/06/2021,SMM GUADALAJARA,0,0,0
27/06/2021,CRUZ ROJA,0,0,0
27/06/2021,SSMM ZAPOPAN,0,0,0
28/06/2021,SSJ,39,22,17
28/06/2021,HCG,12,9,3
28/06/2021,ISSSTE,0,0,0
28/06/2021,IMSS,90,36,54
28/06/2021,Privados,26,21,5
28/06/2021,SMM TLAJOMULCO,0,0,0
28/06/2021,SMM GUADALAJARA,0,0,0
28/06/2021,CRUZ ROJA,0,0,0
28/06/2021,SSMM ZAPOPAN,0,0,0
29/06/2021,SSJ,34,19,15
29/06/2021,HCG,14,9,5
29/06/2021,ISSSTE,0,0,0
29/06/2021,IMSS,101,46,55
29/06/2021,Privados,19,14,5
29/06/2021,SMM TLAJOMULCO,0,0,0
29/06/2021,SMM GUADALAJARA,0,0,0
29/06/2021,CRUZ ROJA,0,0,0
29/06/2021,SSMM ZAPOPAN,0,0,0
30/06/2021,SSJ,34,19,15
30/06/2021,HCG,13,11,2
30/06/2021,ISSSTE,1,0,1
30/06/2021,IMSS,107,51,56
30/06/2021,Privados,25,23,2
30/06/2021,SMM TLAJOMULCO,0,0,0
30/06/2021,SMM GUADALAJARA,0,0,0
30/06/2021,CRUZ ROJA,0,0,0
30/06/2021,SSMM ZAPOPAN,0,0,0
01/07/2021,SSJ,39,22,17
01/07/2021,HCG,14,10,4
01/07/2021,ISSSTE,3,0,3
01/07/2021,IMSS,103,52,51
01/07/2021,Privados,27,25,2
01/07/2021,SMM TLAJOMULCO,0,0,0
01/07/2021,SMM GUADALAJARA,0,0,0
01/07/2021,CRUZ ROJA,0,0,0
01/07/2021,SSMM ZAPOPAN,0,0,0
02/07/2021,SSJ,35,23,12
02/07/2021,HCG,15,9,6
02/07/2021,ISSSTE,2,0,2
02/07/2021,IMSS,105,60,45
02/07/2021,Privados,30,26,4
02/07/2021,SMM TLAJOMULCO,0,0,0
02/07/2021,SMM GUADALAJARA,0,0,0
02/07/2021,CRUZ ROJA,0,0,0
02/07/2021,SSMM ZAPOPAN,0,0,0
03/07/2021,SSJ,39,25,14
03/07/2021,HCG,17,12,5
03/07/2021,ISSSTE,2,0,2
03/07/2021,IMSS,112,66,46
03/07/2021,Privados,14,11,3
03/07/2021,SMM TLAJOMULCO,0,0,0
03/07/2021,SMM GUADALAJARA,0,0,0
03/07/2021,CRUZ ROJA,0,0,0
03/07/2021,SSMM ZAPOPAN,0,0,0
04/07/2021,SSJ,41,22,19
04/07/2021,HCG,20,15,5
04/07/2021,ISSSTE,1,0,1
04/07/2021,IMSS,123,59,64
04/07/2021,Privados,11,10,1
04/07/2021,SMM TLAJOMULCO,0,0,0
04/07/2021,SMM GUADALAJARA,0,0,0
04/07/2021,CRUZ ROJA,0,0,0
04/07/2021,SSMM ZAPOPAN,0,0,0
05/07/2021,SSJ,38,24,14
05/07/2021,HCG,21,14,7
05/07/2021,ISSSTE,1,0,1
05/07/2021,IMSS,124,77,47
05/07/2021,Privados,36,31,5
05/07/2021,SMM TLAJOMULCO,0,0,0
05/07/2021,SMM GUADALAJARA,0,0,0
05/07/2021,CRUZ ROJA,0,0,0
05/07/2021,SSMM ZAPOPAN,0,0,0
06/07/2021,SSJ,34,19,15
06/07/2021,HCG,26,14,12
06/07/2021,ISSSTE,2,0,2
06/07/2021,IMSS,124,77,47
06/07/2021,Privados,36,31,5
06/07/2021,SMM TLAJOMULCO,0,0,0
06/07/2021,SMM GUADALAJARA,0,0,0
06/07/2021,CRUZ ROJA,0,0,0
06/07/2021,SSMM ZAPOPAN,0,0,0
07/07/2021,SSJ,41,25,16
07/07/2021,HCG,28,15,13
07/07/2021,ISSSTE,2,1,1
07/07/2021,IMSS,137,78,59
07/07/2021,Privados,37,33,4
07/07/2021,SMM TLAJOMULCO,0,0,0
07/07/2021,SMM GUADALAJARA,0,0,0
07/07/2021,CRUZ ROJA,0,0,0
07/07/2021,SSMM ZAPOPAN,0,0,0
08/07/2021,SSJ,45,28,17
08/07/2021,HCG,30,19,11
08/07/2021,ISSSTE,3,1,2
08/07/2021,IMSS,157,87,70
08/07/2021,Privados,33,28,5
08/07/2021,SMM TLAJOMULCO,0,0,0
08/07/2021,SMM GUADALAJARA,0,0,0
08/07/2021,CRUZ ROJA,0,0,0
08/07/2021,SSMM ZAPOPAN,0,0,0
09/07/2021,SSJ,58,37,21
09/07/2021,HCG,33,24,9
09/07/2021,ISSSTE,4,3,1
09/07/2021,IMSS,159,93,66
09/07/2021,Privados,42,38,4
09/07/2021,SMM TLAJOMULCO,0,0,0
09/07/2021,SMM GUADALAJARA,0,0,0
09/07/2021,CRUZ ROJA,0,0,0
09/07/2021,SSMM ZAPOPAN,0,0,0
10/07/2021,SSJ,60,38,22
10/07/2021,HCG,41,36,5
10/07/2021,ISSSTE,6,2,4
10/07/2021,IMSS,155,99,56
10/07/2021,Privados,42,37,5
10/07/2021,SMM TLAJOMULCO,0,0,0
10/07/2021,SMM GUADALAJARA,0,0,0
10/07/2021,CRUZ ROJA,0,0,0
10/07/2021,SSMM ZAPOPAN,0,0,0
11/07/2021,SSJ,64,40,24
11/07/2021,HCG,43,35,8
11/07/2021,ISSSTE,8,2,6
11/07/2021,IMSS,161,93,68
11/07/2021,Privados,14,14,0
11/07/2021,SMM TLAJOMULCO,0,0,0
11/07/2021,SMM GUADALAJARA,0,0,0
11/07/2021,CRUZ ROJA,0,0,0
11/07/2021,SSMM ZAPOPAN,0,0,0
12/07/2021,SSJ,60,37,23
12/07/2021,HCG,49,38,11
12/07/2021,ISSSTE,10,2,8
12/07/2021,IMSS,180,112,68
12/07/2021,Privados,40,38,2
12/07/2021,SMM TLAJOMULCO,0,0,0
12/07/2021,SMM GUADALAJARA,0,0,0
12/07/2021,CRUZ ROJA,0,0,0
12/07/2021,SSMM ZAPOPAN,0,0,0
13/07/2021,SSJ,60,35,25
13/07/2021,HCG,53,41,12
13/07/2021,ISSSTE,8,3,5
13/07/2021,IMSS,199,127,72
13/07/2021,Privados,51,48,3
13/07/2021,SMM TLAJOMULCO,0,0,0
13/07/2021,SMM GUADALAJARA,0,0,0
13/07/2021,CRUZ ROJA,0,0,0
13/07/2021,SSMM ZAPOPAN,0,0,0
14/07/2021,SSJ,57,29,28
14/07/2021,HCG,55,43,12
14/07/2021,ISSSTE,14,4,10
14/07/2021,IMSS,195,128,67
14/07/2021,Privados,49,44,5
14/07/2021,SMM TLAJOMULCO,0,0,0
14/07/2021,SMM GUADALAJARA,0,0,0
14/07/2021,CRUZ ROJA,0,0,0
14/07/2021,SSMM ZAPOPAN,0,0,0
15/07/2021,SSJ,61,38,23
15/07/2021,HCG,63,48,15
15/07/2021,ISSSTE,14,7,7
15/07/2021,IMSS,216,130,86
15/07/2021,Privados,45,38,7
15/07/2021,SMM TLAJOMULCO,0,0,0
15/07/2021,SMM GUADALAJARA,0,0,0
15/07/2021,CRUZ ROJA,0,0,0
15/07/2021,SSMM ZAPOPAN,0,0,0
16/07/2021,SSJ,71,52,19
16/07/2021,HCG,71,55,16
16/07/2021,ISSSTE,12,9,3
16/07/2021,IMSS,239,148,91
16/07/2021,Privados,60,52,8
16/07/2021,SMM TLAJOMULCO,0,0,0
16/07/2021,SMM GUADALAJARA,0,0,0
16/07/2021,CRUZ ROJA,0,0,0
16/07/2021,SSMM ZAPOPAN,0,0,0
17/07/2021,SSJ,74,51,23
17/07/2021,HCG,74,51,23
17/07/2021,ISSSTE,15,9,6
17/07/2021,IMSS,252,153,99
17/07/2021,Privados,37,30,7
17/07/2021,SMM TLAJOMULCO,0,0,0
17/07/2021,SMM GUADALAJARA,0,0,0
17/07/2021,CRUZ ROJA,0,0,0
17/07/2021,SSMM ZAPOPAN,0,0,0
18/07/2021,SSJ,83,60,23
18/07/2021,HCG,76,53,23
18/07/2021,ISSSTE,14,8,6
18/07/2021,IMSS,304,160,144
18/07/2021,Privados,19,17,2
18/07/2021,SMM TLAJOMULCO,0,0,0
18/07/2021,SMM GUADALAJARA,0,0,0
18/07/2021,CRUZ ROJA,0,0,0
18/07/2021,SSMM ZAPOPAN,0,0,0
19/07/2021,SSJ,83,61,22
19/07/2021,HCG,81,57,24
19/07/2021,ISSSTE,16,8,8
19/07/2021,IMSS,310,145,165
19/07/2021,Privados,73,64,9
19/07/2021,SMM TLAJOMULCO,0,0,0
19/07/2021,SMM GUADALAJARA,0,0,0
19/07/2021,CRUZ ROJA,0,0,0
19/07/2021,SSMM ZAPOPAN,0,0,0
20/07/2021,SSJ,91,60,31
20/07/2021,HCG,82,72,10
20/07/2021,ISSSTE,20,11,9
20/07/2021,IMSS,347,193,154
20/07/2021,Privados,80,73,7
20/07/2021,SMM TLAJOMULCO,0,0,0
20/07/2021,SMM GUADALAJARA,0,0,0
20/07/2021,CRUZ ROJA,0,0,0
20/07/2021,SSMM ZAPOPAN,0,0,0
21/07/2021,SSJ,97,71,26
21/07/2021,HCG,88,76,12
21/07/2021,ISSSTE,18,8,10
21/07/2021,IMSS,356,228,128
21/07/2021,Privados,81,71,10
21/07/2021,SMM TLAJOMULCO,0,0,0
21/07/2021,SMM GUADALAJARA,0,0,0
21/07/2021,CRUZ ROJA,0,0,0
21/07/2021,SSMM ZAPOPAN,0,0,0
22/07/2021,SSJ,112,83,29
22/07/2021,HCG,98,81,17
22/07/2021,ISSSTE,19,10,9
22/07/2021,IMSS,344,232,112
22/07/2021,Privados,84,76,8
22/07/2021,SMM TLAJOMULCO,0,0,0
22/07/2021,SMM GUADALAJARA,0,0,0
22/07/2021,CRUZ ROJA,0,0,0
22/07/2021,SSMM ZAPOPAN,0,0,0
23/07/2021,SSJ,131,95,36
23/07/2021,HCG,106,86,20
23/07/2021,ISSSTE,22,10,12
23/07/2021,IMSS,337,220,117
23/07/2021,Privados,88,78,10
23/07/2021,SMM TLAJOMULCO,0,0,0
23/07/2021,SMM GUADALAJARA,0,0,0
23/07/2021,CRUZ ROJA,0,0,0
23/07/2021,SSMM ZAPOPAN,0,0,0
24/07/2021,SSJ,129,93,36
24/07/2021,HCG,102,80,22
24/07/2021,ISSSTE,28,13,15
24/07/2021,IMSS,362,224,138
24/07/2021,Privados,67,59,8
24/07/2021,SMM TLAJOMULCO,0,0,0
24/07/2021,SMM GUADALAJARA,0,0,0
24/07/2021,CRUZ ROJA,0,0,0
24/07/2021,SSMM ZAPOPAN,0,0,0
25/07/2021,SSJ,147,103,44
25/07/2021,HCG,120,94,26
25/07/2021,ISSSTE,31,16,15
25/07/2021,IMSS,403,229,174
25/07/2021,Privados,42,42,0
25/07/2021,SMM TLAJOMULCO,0,0,0
25/07/2021,SMM GUADALAJARA,0,0,0
25/07/2021,CRUZ ROJA,0,0,0
25/07/2021,SSMM ZAPOPAN,0,0,0
26/07/2021,SSJ,168,109,59
26/07/2021,HCG,130,97,33
26/07/2021,ISSSTE,30,16,14
26/07/2021,IMSS,427,229,198
26/07/2021,Privados,98,87,11
26/07/2021,SMM TLAJOMULCO,0,0,0
26/07/2021,SMM GUADALAJARA,0,0,0
26/07/2021,CRUZ ROJA,0,0,0
26/07/2021,SSMM ZAPOPAN,0,0,0
27/07/2021,SSJ,176,115,61
27/07/2021,HCG,139,102,37
27/07/2021,ISSSTE,32,16,16
27/07/2021,IMSS,467,261,206
27/07/2021,Privados,96,86,10
27/07/2021,SMM TLAJOMULCO,0,0,0
27/07/2021,SMM GUADALAJARA,0,0,0
27/07/2021,CRUZ ROJA,0,0,0
27/07/2021,SSMM ZAPOPAN,0,0,0
28/07/2021,SSJ,173,116,57
28/07/2021,HCG,146,106,40
28/07/2021,ISSSTE,37,15,22
28/07/2021,IMSS,509,284,225
28/07/2021,Privados,82,72,10
28/07/2021,SMM TLAJOMULCO,0,0,0
28/07/2021,SMM GUADALAJARA,0,0,0
28/07/2021,CRUZ ROJA,0,0,0
28/07/2021,SSMM ZAPOPAN,0,0,0
29/07/2021,SSJ,188,131,57
29/07/2021,HCG,167,132,35
29/07/2021,ISSSTE,38,20,18
29/07/2021,IMSS,521,288,233
29/07/2021,Privados,110,98,12
29/07/2021,SMM TLAJOMULCO,0,0,0
29/07/2021,SMM GUADALAJARA,0,0,0
29/07/2021,CRUZ ROJA,0,0,0
29/07/2021,SSMM ZAPOPAN,0,0,0
30/07/2021,SSJ,196,137,59
30/07/2021,HCG,167,136,31
30/07/2021,ISSSTE,35,20,15
30/07/2021,IMSS,532,311,221
30/07/2021,Privados,103,93,10
30/07/2021,SMM TLAJOMULCO,0,0,0
30/07/2021,SMM GUADALAJARA,0,0,0
30/07/2021,CRUZ ROJA,0,0,0
30/07/2021,SSMM ZAPOPAN,0,0,0
31/07/2021,SSJ,197,146,51
31/07/2021,HCG,167,136,31
31/07/2021,ISSSTE,36,24,12
31/07/2021,IMSS,535,291,244
31/07/2021,Privados,67,59,8
31/07/2021,SMM TLAJOMULCO,0,0,0
31/07/2021,SMM GUADALAJARA,0,0,0
31/07/2021,CRUZ ROJA,0,0,0
31/07/2021,SSMM ZAPOPAN,0,0,0
01/08/2021,SSJ,203,153,50
01/08/2021,HCG,182,140,42
01/08/2021,ISSSTE,38,22,16
01/08/2021,IMSS,574,314,260
01/08/2021,Privados,26,25,1
01/08/2021,SMM TLAJOMULCO,0,0,0
01/08/2021,SMM GUADALAJARA,0,0,0
01/08/2021,CRUZ ROJA,0,0,0
01/08/2021,SSMM ZAPOPAN,0,0,0
02/08/2021,SSJ,216,164,52
02/08/2021,HCG,180,136,44
02/08/2021,ISSSTE,36,19,17
02/08/2021,IMSS,613,331,282
02/08/2021,Privados,100,76,24
02/08/2021,SMM TLAJOMULCO,0,0,0
02/08/2021,SMM GUADALAJARA,0,0,0
02/08/2021,CRUZ ROJA,0,0,0
02/08/2021,SSMM ZAPOPAN,0,0,0
03/08/2021,SSJ,218,166,52
03/08/2021,HCG,191,142,49
03/08/2021,ISSSTE,34,15,19
03/08/2021,IMSS,611,349,262
03/08/2021,Privados,138,120,18
03/08/2021,SMM TLAJOMULCO,0,0,0
03/08/2021,SMM GUADALAJARA,0,0,0
03/08/2021,CRUZ ROJA,0,0,0
03/08/2021,SSMM ZAPOPAN,0,0,0
04/08/2021,SSJ,227,168,59
04/08/2021,HCG,187,143,44
04/08/2021,ISSSTE,42,20,22
04/08/2021,IMSS,636,359,277
04/08/2021,Privados,97,91,6
04/08/2021,SMM TLAJOMULCO,0,0,0
04/08/2021,SMM GUADALAJARA,0,0,0
04/08/2021,CRUZ ROJA,0,0,0
04/08/2021,SSMM ZAPOPAN,0,0,0
05/08/2021,SSJ,227,168,59
05/08/2021,HCG,187,143,44
05/08/2021,ISSSTE,42,20,22
05/08/2021,IMSS,636,359,277
05/08/2021,Privados,97,91,6
05/08/2021,SMM TLAJOMULCO,0,0,0
05/08/2021,SMM GUADALAJARA,0,0,0
05/08/2021,CRUZ ROJA,0,0,0
05/08/2021,SSMM ZAPOPAN,0,0,0
06/08/2021,SSJ,219,176,43
06/08/2021,HCG,180,114,62
06/08/2021,ISSSTE,45,29,16
06/08/2021,IMSS,626,334,292
06/08/2021,Privados,131,114,17
06/08/2021,SMM TLAJOMULCO,0,0,0
06/08/2021,SMM GUADALAJARA,0,0,0
06/08/2021,CRUZ ROJA,0,0,0
06/08/2021,SSMM ZAPOPAN,0,0,0
07/08/2021,SSJ,224,179,45
07/08/2021,HCG,217,159,58
07/08/2021,ISSSTE,53,26,27
07/08/2021,IMSS,624,318,306
07/08/2021,Privados,120,100,19
07/08/2021,SMM TLAJOMULCO,0,0,0
07/08/2021,SMM GUADALAJARA,0,0,0
07/08/2021,CRUZ ROJA,0,0,0
07/08/2021,SSMM ZAPOPAN,0,0,0
08/08/2021,SSJ,220,172,48
08/08/2021,HCG,225,158,67
08/08/2021,ISSSTE,50,32,18
08/08/2021,IMSS,662,324,338
08/08/2021,Privados,87,69,18
08/08/2021,SMM TLAJOMULCO,0,0,0
08/08/2021,SMM GUADALAJARA,0,0,0
08/08/2021,CRUZ ROJA,0,0,0
08/08/2021,SSMM ZAPOPAN,0,0,0
09/08/2021,SSJ,233,185,48
09/08/2021,HCG,223,181,42
09/08/2021,ISSSTE,39,21,18
09/08/2021,IMSS,702,358,344
09/08/2021,Privados,126,107,19
09/08/2021,SMM TLAJOMULCO,0,0,0
09/08/2021,SMM GUADALAJARA,0,0,0
09/08/2021,CRUZ ROJA,0,0,0
09/08/2021,SSMM ZAPOPAN,0,0,0
10/08/2021,SSJ,235,190,45
10/08/2021,HCG,222,181,41
10/08/2021,ISSSTE,47,23,24
10/08/2021,IMSS,695,339,356
10/08/2021,Privados,170,134,20
10/08/2021,SMM TLAJOMULCO,0,0,0
10/08/2021,SMM GUADALAJARA,0,0,0
10/08/2021,CRUZ ROJA,0,0,0
10/08/2021,SSMM ZAPOPAN,0,0,0
11/08/2021,SSJ,229,181,48
11/08/2021,HCG,230,195,35
11/08/2021,ISSSTE,53,27,26
11/08/2021,IMSS,692,388,304
11/08/2021,Privados,168,137,25
11/08/2021,SMM TLAJOMULCO,0,0,0
11/08/2021,SMM GUADALAJARA,0,0,0
11/08/2021,CRUZ ROJA,0,0,0
11/08/2021,SSMM ZAPOPAN,0,0,0
12/08/2021,SSJ,231,178,53
12/08/2021,HCG,234,195,39
12/08/2021,ISSSTE,57,27,30
12/08/2021,IMSS,681,394,287
12/08/2021,Privados,159,133,18
12/08/2021,SMM TLAJOMULCO,0,0,0
12/08/2021,SMM GUADALAJARA,0,0,0
12/08/2021,CRUZ ROJA,0,0,0
12/08/2021,SSMM ZAPOPAN,0,0,0
13/08/2021,SSJ,252,210,42
13/08/2021,HCG,233,186,47
13/08/2021,ISSSTE,58,24,34
13/08/2021,IMSS,702,386,316
13/08/2021,Privados,165,146,13
13/08/2021,SMM TLAJOMULCO,0,0,0
13/08/2021,SMM GUADALAJARA,0,0,0
13/08/2021,CRUZ ROJA,0,0,0
13/08/2021,SSMM ZAPOPAN,0,0,0
14/08/2021,SSJ,255,202,53
14/08/2021,HCG,242,193,49
14/08/2021,ISSSTE,58,35,23
14/08/2021,IMSS,727,236,491
14/08/2021,Privados,125,100,13
14/08/2021,SMM TLAJOMULCO,0,0,0
14/08/2021,SMM GUADALAJARA,0,0,0
14/08/2021,CRUZ ROJA,0,0,0
14/08/2021,SSMM ZAPOPAN,0,0,0
15/08/2021,SSJ,244,193,51
15/08/2021,HCG,244,189,55
15/08/2021,ISSSTE,60,37,23
15/08/2021,IMSS,761,382,379
15/08/2021,Privados,46,42,4
15/08/2021,SMM TLAJOMULCO,0,0,0
15/08/2021,SMM GUADALAJARA,0,0,0
15/08/2021,CRUZ ROJA,0,0,0
15/08/2021,SSMM ZAPOPAN,0,0,0
16/08/2021,SSJ,260,201,59
16/08/2021,HCG,250,189,61
16/08/2021,ISSSTE,58,40,18
16/08/2021,IMSS,753,378,375
16/08/2021,Privados,178,154,12
16/08/2021,SMM TLAJOMULCO,0,0,0
16/08/2021,SMM GUADALAJARA,0,0,0
16/08/2021,CRUZ ROJA,0,0,0
16/08/2021,SSMM ZAPOPAN,0,0,0
17/08/2021,SSJ,265,213,52
17/08/2021,HCG,265,199,66
17/08/2021,ISSSTE,54,35,19
17/08/2021,IMSS,738,369,369
17/08/2021,Privados,144,126,8
17/08/2021,SMM TLAJOMULCO,0,0,0
17/08/2021,SMM GUADALAJARA,0,0,0
17/08/2021,CRUZ ROJA,0,0,0
17/08/2021,SSMM ZAPOPAN,0,0,0
18/08/2021,SSJ,248,201,47
18/08/2021,HCG,255,209,46
18/08/2021,ISSSTE,48,31,17
18/08/2021,IMSS,742,374,368
18/08/2021,Privados,92,84,9
18/08/2021,SMM TLAJOMULCO,0,0,0
18/08/2021,SMM GUADALAJARA,0,0,0
18/08/2021,CRUZ ROJA,0,0,0
18/08/2021,SSMM ZAPOPAN,0,0,0
19/08/2021,SSJ,264,208,56
19/08/2021,HCG,250,209,41
19/08/2021,ISSSTE,44,33,11
19/08/2021,IMSS,763,402,361
19/08/2021,Privados,118,102,7
19/08/2021,SMM TLAJOMULCO,0,0,0
19/08/2021,SMM GUADALAJARA,0,0,0
19/08/2021,CRUZ ROJA,0,0,0
19/08/2021,SSMM ZAPOPAN,0,0,0
20/08/2021,SSJ,249,203,46
20/08/2021,HCG,241,192,49
20/08/2021,ISSSTE,39,25,14
20/08/2021,IMSS,793,402,391
20/08/2021,Privados,131,119,4
20/08/2021,SMM TLAJOMULCO,0,0,0
20/08/2021,SMM GUADALAJARA,0,0,0
20/08/2021,CRUZ ROJA,0,0,0
20/08/2021,SSMM ZAPOPAN,0,0,0
21/08/2021,SSJ,249,192,57
21/08/2021,HCG,233,185,48
21/08/2021,ISSSTE,37,22,15
21/08/2021,IMSS,815,387,428
21/08/2021,Privados,112,101,3
21/08/2021,SMM TLAJOMULCO,0,0,0
21/08/2021,SMM GUADALAJARA,0,0,0
21/08/2021,CRUZ ROJA,0,0,0
21/08/2021,SSMM ZAPOPAN,0,0,0
22/08/2021,SSJ,250,196,54
22/08/2021,HCG,229,184,45
22/08/2021,ISSSTE,34,19,15
22/08/2021,IMSS,827,382,445
22/08/2021,Privados,86,77,9
22/08/2021,SMM TLAJOMULCO,0,0,0
22/08/2021,SMM GUADALAJARA,0,0,0
22/08/2021,CRUZ ROJA,0,0,0
22/08/2021,SSMM ZAPOPAN,0,0,0
23/08/2021,SSJ,261,205,56
23/08/2021,HCG,230,183,47
23/08/2021,ISSSTE,36,18,18
23/08/2021,IMSS,790,387,403
23/08/2021,Privados,169,161,8
23/08/2021,SMM TLAJOMULCO,0,0,0
23/08/2021,SMM GUADALAJARA,0,0,0
23/08/2021,CRUZ ROJA,0,0,0
23/08/2021,SSMM ZAPOPAN,0,0,0
24/08/2021,SSJ,243,199,44
24/08/2021,HCG,228,182,46
24/08/2021,ISSSTE,33,21,12
24/08/2021,IMSS,787,372,415
24/08/2021,Privados,135,126,9
24/08/2021,SMM TLAJOMULCO,0,0,0
24/08/2021,SMM GUADALAJARA,0,0,0
24/08/2021,CRUZ ROJA,0,0,0
24/08/2021,SSMM ZAPOPAN,0,0,0
25/08/2021,SSJ,232,189,43
25/08/2021,HCG,234,190,44
25/08/2021,ISSSTE,36,20,16
25/08/2021,IMSS,787,391,396
25/08/2021,Privados,122,111,11
25/08/2021,SMM TLAJOMULCO,0,0,0
25/08/2021,SMM GUADALAJARA,0,0,0
25/08/2021,CRUZ ROJA,0,0,0
25/08/2021,SSMM ZAPOPAN,0,0,0
26/08/2021,SSJ,234,187,47
26/08/2021,HCG,227,191,36
26/08/2021,ISSSTE,32,21,11
26/08/2021,IMSS,780,411,369
26/08/2021,Privados,96,90,6
26/08/2021,SMM TLAJOMULCO,0,0,0
26/08/2021,SMM GUADALAJARA,0,0,0
26/08/2021,CRUZ ROJA,0,0,0
26/08/2021,SSMM ZAPOPAN,0,0,0
27/08/2021,SSJ,227,178,49
27/08/2021,HCG,234,195,39
27/08/2021,ISSSTE,29,17,12
27/08/2021,IMSS,755,411,344
27/08/2021,Privados,110,103,7
27/08/2021,SMM TLAJOMULCO,0,0,0
27/08/2021,SMM GUADALAJARA,0,0,0
27/08/2021,CRUZ ROJA,0,0,0
27/08/2021,SSMM ZAPOPAN,0,0,0
28/08/2021,SSJ,227,183,44
28/08/2021,HCG,224,190,34
28/08/2021,ISSSTE,25,16,9
28/08/2021,IMSS,743,425,318
28/08/2021,Privados,129,115,6
28/08/2021,SMM TLAJOMULCO,0,0,0
28/08/2021,SMM GUADALAJARA,0,0,0
28/08/2021,CRUZ ROJA,0,0,0
28/08/2021,SSMM ZAPOPAN,0,0,0
29/08/2021,SSJ,228,180,48
29/08/2021,HCG,229,190,39
29/08/2021,ISSSTE,21,12,9
29/08/2021,IMSS,737,421,316
29/08/2021,Privados,87,83,4
29/08/2021,SMM TLAJOMULCO,0,0,0
29/08/2021,SMM GUADALAJARA,0,0,0
29/08/2021,CRUZ ROJA,0,0,0
29/08/2021,SSMM ZAPOPAN,0,0,0
30/08/2021,SSJ,224,180,44
30/08/2021,HCG,231,189,42
30/08/2021,ISSSTE,22,11,11
30/08/2021,IMSS,730,389,341
30/08/2021,Privados,110,105,5
30/08/2021,SMM TLAJOMULCO,0,0,0
30/08/2021,SMM GUADALAJARA,0,0,0
30/08/2021,CRUZ ROJA,0,0,0
30/08/2021,SSMM ZAPOPAN,0,0,0
